"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU",,"CREDICORP LTD.","GRUPO CREDITO S.A.",93.96,99.99,2017-01-13,2017-03-28,"0 años, 2 meses, 26 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.","GRUPO CREDITO S.A.",93.96,99.99,2017-03-28,"A la actualidad","8 años, 11 meses, 27 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.","GRUPO CREDITO S.A.",93.96,99.99,2017-01-13,2017-03-28,"7 años, 11 meses, 28 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.","GRUPO CREDITO S.A.",93.96,99.99,2017-03-28,"A la actualidad","8 años, 11 meses, 27 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.","GRUPO CREDITO S.A.",93.96,99.99,2017-01-13,2017-03-28,"7 años, 11 meses, 28 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2015-05-28,2015-10-07,"0 años, 1 meses, 13 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2015-03-30,2015-04-15,"0 años, 0 meses, 6 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2015-04-15,2015-05-28,"0 años, 0 meses, 16 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2015-03-24,2015-03-30,"0 años, 10 meses, 2 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2015-03-30,2015-10-07,"1 años, 0 meses, 3 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2014-04-08,2015-03-30,"0 años, 0 meses, 1 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2015-03-30,2015-04-15,"0 años, 11 meses, 6 días."
