CALDA GIURATO RAFAEL MARIO,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2011,30/03/2012,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 11 días."
CALDA GIURATO RAFAEL MARIO,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2010,30/03/2011,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 11 días."
CALDA GIURATO RAFAEL MARIO,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,06/08/2012,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 28 días."
CALDA GIURATO RAFAEL MARIO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,06/08/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 0 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 0 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 24 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 28 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,VICEPRES.SENIOR OPER Y ADM.,27/04/2011,31/12/2015,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 27 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2015,11/04/2016,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 14 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 14 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 12 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,13/04/2012,12/04/2013,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 13 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2011,13/04/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 14 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 2 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 2 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 26 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2015,11/04/2016,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 16 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 16 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 14 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,13/04/2012,12/04/2013,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 15 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 5 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 5 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2015,11/04/2016,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 19 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 19 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 17 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 6 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 6 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2015,11/04/2016,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 20 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 20 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,25/03/2014,24/03/2015,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 7 días."
CALDERON HERRADA CESAR ERNESTO,PROFUTURO AFP,DIRECTOR,25/03/2014,24/03/2015,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2015,11/04/2016,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 21 días."
COATE - MICHAEL,PROFUTURO AFP,DIRECTOR ALTERNO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2011,30/03/2012,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 11 días."
COATE - MICHAEL,PROFUTURO AFP,DIRECTOR ALTERNO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2010,30/03/2011,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 11 días."
COATE  MICHAEL BRADLEY,PROFUTURO AFP,DIRECTOR,31/03/2011,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,31/10/2012,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 28 días."
COATE  MICHAEL BRADLEY,PROFUTURO AFP,DIRECTOR,31/03/2011,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,13/04/2012,31/12/2012,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 13 días."
COATE  MICHAEL BRADLEY,PROFUTURO AFP,DIRECTOR,31/03/2011,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2011,13/04/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 14 días."
COATE  MICHAEL BRADLEY,PROFUTURO AFP,DIRECTOR SUPLENTE,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,31/10/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
COATE  MICHAEL BRADLEY,PROFUTURO AFP,DIRECTOR SUPLENTE,31/03/2011,29/03/2012,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,13/04/2012,31/12/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 15 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"5 años, 1 meses, 3 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,30/04/2014,THE BANK OF NOVA SCOTIA,"5 años, 0 meses, 4 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"4 años, 1 meses, 3 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,30/04/2013,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 0 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"3 años, 1 meses, 3 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,30/04/2012,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 3 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,29/04/2011,30/03/2012,THE BANK OF NOVA SCOTIA,"2 años, 1 meses, 2 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2011,29/04/2011,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 3 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2010,30/03/2011,THE BANK OF NOVA SCOTIA,"1 años, 1 meses, 3 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2010,30/04/2010,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 3 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2009,30/03/2010,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 4 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,CHIEF OPERATING OFFICER (COO),17/11/2011,30/09/2014,THE BANK OF NOVA SCOTIA,"2 años, 7 meses, 21 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,VICEP.SENIOR BCA CORP MERC CAP,24/09/2009,23/06/2011,THE BANK OF NOVA SCOTIA,"0 años, 5 meses, 28 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"5 años, 0 meses, 18 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 16 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,13/04/2012,12/04/2013,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 17 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,14/04/2011,13/04/2012,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 18 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,14/04/2010,14/04/2011,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 18 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2010,14/04/2010,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 18 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"4 años, 1 meses, 11 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,30/04/2014,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 12 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"3 años, 1 meses, 11 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,30/04/2013,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 8 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"2 años, 1 meses, 11 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,30/04/2012,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 11 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,29/04/2011,30/03/2012,THE BANK OF NOVA SCOTIA,"1 años, 1 meses, 10 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2011,29/04/2011,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 11 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2010,30/03/2011,THE BANK OF NOVA SCOTIA,"0 años, 1 meses, 11 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2010,30/04/2010,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 11 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,CHIEF OPERATING OFFICER (COO),17/11/2011,30/09/2014,THE BANK OF NOVA SCOTIA,"1 años, 7 meses, 29 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 26 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 24 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,13/04/2012,12/04/2013,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 25 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,14/04/2011,13/04/2012,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 26 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,14/04/2010,14/04/2011,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 26 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,14/04/2010,14/04/2010,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 26 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 30 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,30/04/2014,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 0 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 30 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,30/04/2013,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 24 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 30 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,30/04/2012,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 28 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,29/04/2011,30/03/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 29 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,CHIEF OPERATING OFFICER (COO),17/11/2011,30/09/2014,THE BANK OF NOVA SCOTIA,"0 años, 7 meses, 17 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 14 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 12 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,13/04/2012,12/04/2013,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 13 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,14/04/2011,13/04/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 14 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"2 años, 1 meses, 1 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,30/04/2014,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 2 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"1 años, 1 meses, 1 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,30/04/2013,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 26 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 1 meses, 1 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,30/04/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 16 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 14 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIA SOCIEDAD TITULIZADORA S.A.,VICEPRESIDENTE DEL DIRECTORIO,13/04/2012,12/04/2013,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 15 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/04/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"1 años, 1 meses, 4 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,30/04/2014,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 5 días."
