"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",,"CREDICORP LTD.",2016-03-29,2017-03-28,"11 años, 7 meses, 5 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL","CREDICORP LTD.",2017-03-28,"A la actualidad","9 años, 0 meses, 0 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","BANCO DE CREDITO DEL PERU","GERENTE GENERAL","CREDICORP LTD.",2017-03-28,"A la actualidad","8 años, 11 meses, 27 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2017-03-28,"A la actualidad","1 años, 0 meses, 5 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",,"CREDICORP LTD.",2017-03-28,"A la actualidad","12 años, 7 meses, 4 días."
"CIGÜEÑAS GUEVARA BENEDICTO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP CAPITAL SOCIEDAD TITULIZADORA S.A.",DIRECTOR,"CREDICORP LTD.",2007-03-28,2008-02-29,"2 años, 0 meses, 14 días."
"CIGÜEÑAS GUEVARA BENEDICTO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU",DIRECTOR,"CREDICORP LTD.",2007-01-01,2008-02-29,"0 años, 1 meses, 14 días."
"CIGÜEÑAS GUEVARA BENEDICTO","PRIMA AFP S.A.",DIRECTOR,"CREDITO LEASING S.A.",DIRECTOR,"CREDICORP LTD.",2007-03-26,2008-02-29,"2 años, 0 meses, 12 días."
"CIGÜEÑAS GUEVARA BENEDICTO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2007-03-28,2007-03-28,"2 años, 0 meses, 14 días."
"CIGÜEÑAS GUEVARA BENEDICTO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2007-03-28,2008-02-29,"2 años, 0 meses, 14 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD","CREDICORP LTD.",2008-03-28,2009-03-02,"0 años, 0 meses, 28 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2008-06-02,2009-03-02,"0 años, 3 meses, 4 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.",2008-04-01,2009-03-02,"0 años, 1 meses, 3 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL","CREDICORP LTD.",2008-04-28,2009-03-02,"0 años, 1 meses, 30 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD","CREDICORP LTD.",2009-03-02,2010-03-03,"0 años, 11 meses, 2 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2009-03-02,2010-03-03,"0 años, 9 meses, 0 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.",2009-03-02,2010-03-03,"0 años, 11 meses, 1 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2009-10-27,2010-03-03,"0 años, 7 meses, 25 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL","CREDICORP LTD.",2009-03-02,2010-03-03,"0 años, 10 meses, 2 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD","CREDICORP LTD.",2010-03-04,2011-03-24,"1 años, 11 meses, 4 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2010-03-04,2011-03-24,"1 años, 9 meses, 2 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.",2010-03-04,2011-03-24,"1 años, 11 meses, 3 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2010-03-31,2011-03-24,"0 años, 0 meses, 27 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2010-03-04,2010-03-31,"0 años, 4 meses, 5 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL","CREDICORP LTD.",2010-03-04,2011-03-24,"1 años, 10 meses, 4 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2010-05-25,2011-03-24,"0 años, 2 meses, 21 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2010-03-26,2010-05-25,"0 años, 0 meses, 22 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD","CREDICORP LTD.",2011-03-24,2012-03-30,"2 años, 11 meses, 24 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2011-03-24,2012-03-30,"2 años, 9 meses, 22 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.",2011-03-24,2012-03-30,"2 años, 11 meses, 23 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2012-03-29,2012-03-30,"1 años, 0 meses, 5 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2011-03-24,2012-03-29,"0 años, 11 meses, 21 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL","CREDICORP LTD.",2011-03-24,2012-03-30,"2 años, 10 meses, 24 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2011-03-31,2012-03-30,"0 años, 0 meses, 7 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2011-03-24,2011-03-31,"0 años, 9 meses, 27 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD","CREDICORP LTD.",2012-03-30,2013-03-21,"4 años, 0 meses, 2 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2012-03-30,2013-03-21,"3 años, 9 meses, 28 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.",2012-03-30,2013-03-21,"3 años, 11 meses, 29 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2012-03-30,2013-03-21,"0 años, 0 meses, 1 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL","CREDICORP LTD.",2012-03-30,2013-03-21,"3 años, 11 meses, 2 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2012-03-30,2013-03-21,"0 años, 11 meses, 28 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE DE SEGUROS","CREDICORP LTD.",2013-10-01,2013-10-09,"0 años, 6 meses, 10 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD","CREDICORP LTD.",2013-03-21,2013-09-30,"4 años, 11 meses, 21 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2013-03-21,2013-10-03,"4 años, 9 meses, 19 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.",2013-03-21,2013-09-30,"4 años, 11 meses, 20 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2013-03-21,2013-10-09,"0 años, 11 meses, 20 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL","CREDICORP LTD.",2013-03-21,2013-09-30,"4 años, 10 meses, 21 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2013-03-21,2013-09-30,"1 años, 11 meses, 18 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2009-10-27,2010-03-03,"0 años, 7 meses, 25 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2010-03-31,2011-03-24,"0 años, 0 meses, 27 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2010-03-04,2010-03-31,"0 años, 4 meses, 5 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2012-03-29,2012-03-30,"1 años, 0 meses, 5 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2011-03-24,2012-03-29,"0 años, 11 meses, 21 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2012-03-30,2013-03-21,"0 años, 0 meses, 1 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE DE FINANZAS","CREDICORP LTD.",2013-10-01,2014-03-26,"0 años, 6 meses, 10 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2013-10-03,2014-03-26,"0 años, 6 meses, 12 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.",2013-10-01,2014-03-26,"0 años, 6 meses, 10 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2014-03-25,2014-03-26,"1 años, 0 meses, 4 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2013-03-21,2014-03-25,"0 años, 11 meses, 20 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL","CREDICORP LTD.",2013-10-01,2014-03-26,"0 años, 6 meses, 10 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2013-10-01,2014-03-26,"0 años, 6 meses, 10 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE DE FINANZAS","CREDICORP LTD.",2014-03-26,2015-03-30,"0 años, 5 meses, 25 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2014-03-26,2015-03-30,"0 años, 5 meses, 23 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.",2014-03-26,2015-03-30,"0 años, 5 meses, 25 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.",2014-03-27,2015-03-30,"0 años, 0 meses, 1 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2014-03-26,2015-03-30,"0 años, 0 meses, 1 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL","CREDICORP LTD.",2014-03-26,2015-03-30,"0 años, 5 meses, 25 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2014-03-26,2015-03-30,"0 años, 5 meses, 25 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE DE FINANZAS","CREDICORP LTD.",2015-03-30,2016-03-29,"1 años, 5 meses, 29 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2015-03-30,2016-03-29,"1 años, 5 meses, 27 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.",2015-03-30,2016-03-29,"1 años, 5 meses, 29 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.",2016-03-23,2016-03-29,"0 años, 11 meses, 22 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.",2015-03-30,2016-03-23,"1 años, 0 meses, 3 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2015-03-30,2016-03-29,"1 años, 0 meses, 5 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL","CREDICORP LTD.",2015-03-30,2015-08-31,"1 años, 5 meses, 29 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2015-03-30,2016-03-29,"1 años, 5 meses, 29 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE DE FINANZAS","CREDICORP LTD.",2016-03-29,2017-03-28,"2 años, 5 meses, 28 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2016-03-29,2017-03-28,"2 años, 5 meses, 26 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU",,"CREDICORP LTD.",2016-06-24,2017-03-28,"0 años, 2 meses, 26 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.",2016-03-29,2017-03-28,"2 años, 5 meses, 28 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.",,"CREDICORP LTD.",2016-06-24,2017-03-28,"0 años, 2 meses, 26 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.",2016-03-29,2017-03-28,"0 años, 0 meses, 6 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2016-03-31,2017-03-28,"0 años, 0 meses, 2 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2016-03-29,2016-03-31,"2 años, 0 meses, 4 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",,"CREDICORP LTD.",2016-06-24,2017-03-28,"0 años, 2 meses, 26 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2016-03-29,2017-03-28,"2 años, 5 meses, 28 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE DE FINANZAS","CREDICORP LTD.",2017-03-28,"A la actualidad","3 años, 5 meses, 27 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2017-03-28,"A la actualidad","3 años, 5 meses, 25 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU",,"CREDICORP LTD.",2017-03-28,"A la actualidad","0 años, 9 meses, 4 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.",2017-03-28,"A la actualidad","3 años, 5 meses, 27 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.",,"CREDICORP LTD.",2017-03-28,"A la actualidad","0 años, 9 meses, 4 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,"CREDICORP LTD.",2017-03-28,"A la actualidad","1 años, 0 meses, 5 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2017-03-28,"A la actualidad","0 años, 11 meses, 25 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",,"CREDICORP LTD.",2017-03-28,"A la actualidad","0 años, 9 meses, 4 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2017-03-30,"A la actualidad","0 años, 0 meses, 2 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2017-03-28,2017-03-30,"3 años, 5 meses, 27 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2008-09-25,2009-03-02,"0 años, 3 meses, 23 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.",2008-09-25,2009-03-02,"0 años, 5 meses, 24 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2009-03-02,2010-03-03,"0 años, 9 meses, 0 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.",2009-03-02,2010-03-03,"0 años, 11 meses, 1 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2009-10-21,2010-03-03,"0 años, 7 meses, 12 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2010-03-04,2011-03-24,"1 años, 9 meses, 2 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.",2010-03-04,2011-03-24,"1 años, 11 meses, 3 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2010-03-31,2011-03-24,"0 años, 0 meses, 27 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.",DIRECTOR,"CREDICORP LTD.",2010-03-04,2010-03-31,"0 años, 4 meses, 18 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2011-03-24,2012-03-30,"2 años, 9 meses, 22 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.",2011-03-24,2012-03-30,"2 años, 11 meses, 23 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2012-03-29,2012-03-30,"1 años, 0 meses, 5 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2011-03-24,2012-03-29,"0 años, 11 meses, 21 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2011-03-31,2012-03-30,"0 años, 0 meses, 7 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2012-03-30,2013-03-21,"3 años, 9 meses, 28 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.",2012-03-30,2013-03-21,"3 años, 11 meses, 29 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2012-03-30,2013-03-21,"0 años, 0 meses, 1 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,"CREDICORP LTD.",2012-03-30,2013-03-21,"0 años, 11 meses, 28 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,"CREDICORP LTD.",2013-03-21,2014-03-26,"4 años, 9 meses, 19 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.",2013-03-21,2014-03-26,"4 años, 11 meses, 20 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2014-03-25,2014-03-26,"1 años, 0 meses, 4 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"EDYFICAR PERU S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.",2013-03-21,2014-03-25,"0 años, 11 meses, 20 días."
