"PROFUTURO AFP","Scotiabank del Perú","[2011-11-17 / 2013-03-26]","[2011/11 - 2013/3]","DE LA FELD  HUBERT","VICEPRESIDENTE DEL DIRECTORIO","CHIEF OPERATING OFFICER (COO)","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2010-03-19 / 2011-06-23]","[2011/1 - 2011/6]","DE LA FELD  HUBERT","VICEPRESIDENTE DEL DIRECTORIO","VICEP.SENIOR BCA CORP MERC CAP","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2010-03-19 / 2013-03-26]","[2011/1 - 2013/3]","GONZALEZ TABOADA CARLOS","PRESIDENTE DEL DIRECTORIO","GERENTE GENERAL","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2010-03-19 / 2013-03-26]","[2011/1 - 2013/3]","GONZALEZ TABOADA CARLOS","PRESIDENTE DEL DIRECTORIO",,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2015-07-06 / 2016-09-27]","[2015/7 - 2016/9]","GRADOS SMITH PEDRO LUIS TIRSO",DIRECTOR,"VICEP.WEALTH MANAGEMENT","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2016-03-29 / 2017-03-23]","[2016/3 - 2017/2]","MEEK  JAMES TULLY","VICEPRESIDENTE DEL DIRECTORIO","PRESIDENTE DEL DIRECTORIO","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2015-07-06 / 2016-03-29]","[2015/7 - 2016/3]","MEEK  JAMES TULLY",DIRECTOR,"PRESIDENTE DEL DIRECTORIO","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2008-06-27 / 2011-03-31]","[2011/1 - 2011/3]","RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","DIRECTOR ALTERNO","VICEP. ASES. LEGAL Y SEC. GRAL","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2011-03-31 / 2012-08-02]","[2011/3 - 2012/8]","RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO",DIRECTOR,"VICEP. ASES. LEGAL Y SEC. GRAL","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2012-08-02 / 2016-03-29]","[2012/8 - 2016/3]","RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO",DIRECTOR,,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2012-10-23 / 2015-12-31]","[2012/10 - 2015/12]","ROSAS FERRECCIO YVAN VICENTE","DIRECTOR SUPLENTE","VICEP. CHIEF FINANCIAL OFFICER","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2008-06-19 / 2017-03-23]","[2011/1 - 2017/2]","SALAZAR OLIVARES RAUL TEMISTOCLES",DIRECTOR,DIRECTOR,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2012-10-04 / 2012-10-23]","[2012/10 - 2012/10]","SANTA MARIA STEIN JUAN MANUEL","DIRECTOR SUPLENTE","VICEP SENIOR BANCA RETAIL","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2012-10-23 / 2015-02-13]","[2012/10 - 2015/2]","SANTA MARIA STEIN JUAN MANUEL",DIRECTOR,"VICEP SENIOR BANCA RETAIL","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2011-03-31 / 2012-10-04]","[2011/3 - 2012/10]","SANTA MARIA STEIN JUAN MANUEL","DIRECTOR SUPLENTE","VICEP. MARKETING","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2010-03-19 / 2011-03-31]","[2011/1 - 2011/3]","SANTA MARIA STEIN JUAN MANUEL","DIRECTOR ALTERNO","VICEP. MARKETING","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2015-03-24 / 2016-03-28]","[2015/3 - 2016/3]","UCCELLI LABARTHE MIGUEL","VICEPRESIDENTE DEL DIRECTORIO",DIRECTOR,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2016-03-28 / 2016-03-29]","[2016/3 - 2016/3]","UCCELLI LABARTHE MIGUEL","VICEPRESIDENTE DEL DIRECTORIO","VICEPRESIDENTE DEL DIRECTORIO","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2016-03-29 / 2017-03-27]","[2016/3 - 2017/2]","UCCELLI LABARTHE MIGUEL","PRESIDENTE DEL DIRECTORIO","VICEPRESIDENTE DEL DIRECTORIO","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2015-04-01 / 2016-03-29]","[2015/4 - 2016/3]","UCCELLI LABARTHE MIGUEL","VICEPRESIDENTE DEL DIRECTORIO",,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2016-03-29 / 2017-03-27]","[2016/3 - 2017/2]","UCCELLI LABARTHE MIGUEL","PRESIDENTE DEL DIRECTORIO",,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2015-03-24 / 2015-03-31]","[2015/3 - 2015/3]","UCCELLI LABARTHE MIGUEL","VICEPRESIDENTE DEL DIRECTORIO","VICEP.SENIOR & HEAD BCA.RETAIL","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2015-04-01 / 2016-03-29]","[2015/4 - 2016/3]","UCCELLI LABARTHE MIGUEL","VICEPRESIDENTE DEL DIRECTORIO",,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Scotiabank del Perú","[2016-03-29 / 2017-03-27]","[2016/3 - 2017/2]","UCCELLI LABARTHE MIGUEL","PRESIDENTE DEL DIRECTORIO",,"2011 Enero","2017 Febrero"
"AFP HORIZONTE S.A.","Telefonica del Peru S.A.A.","[2000-02-07 / 2000-05-17]","[2000/2 - 2000/5]","COLOMER GUIU JOSE ANTONIO",DIRECTOR-SUPLENTE,"DIRECTOR (CLASE B)","2000 Enero","2009 Diciembre"
"AFP HORIZONTE S.A.","Telefonica del Peru S.A.A.","[2000-05-17 / 2004-02-05]","[2000/5 - 2004/2]","COLOMER GUIU JOSE ANTONIO",DIRECTOR,"DIRECTOR (CLASE B)","2000 Enero","2009 Diciembre"
"AFP HORIZONTE S.A.","Telefonica del Peru S.A.A.","[2003-03-26 / 2006-03-24]","[2003/3 - 2006/3]","MARIN ESTEVEZ JAVIER",,"DIRECTOR ALTERNO (CLASE B)","2000 Enero","2009 Diciembre"
"AFP HORIZONTE S.A.","Telefonica del Peru S.A.A.","[2003-03-26 / 2006-03-24]","[2003/3 - 2006/3]","MARIN ESTEVEZ JAVIER","GERENTE GENERAL","DIRECTOR ALTERNO (CLASE B)","2000 Enero","2009 Diciembre"
"AFP HORIZONTE S.A.","Telefonica del Peru S.A.A.","[2002-02-05 / 2002-06-04]","[2002/2 - 2002/6]","MARIN ESTEVEZ JAVIER",,"DIRECTOR SUPLENTE (CLASE B)","2000 Enero","2009 Diciembre"
"AFP HORIZONTE S.A.","Telefonica del Peru S.A.A.","[2002-02-05 / 2002-06-04]","[2002/2 - 2002/6]","MARIN ESTEVEZ JAVIER","GERENTE GENERAL","DIRECTOR SUPLENTE (CLASE B)","2000 Enero","2009 Diciembre"
"PRIMA AFP S.A.","Titulizadora Peruana Sociedad Titulizadora S.A.","[2008-03-11 / 2013-10-09]","[2010/6 - 2010/6]","CORREA MALACHOWSKI ALVARO",DIRECTOR,DIRECTOR,"2010 Junio","2010 Junio"
"PROFUTURO AFP","Titulizadora Peruana Sociedad Titulizadora S.A.","[2010-04-23 / 2010-06-15]","[2010/6 - 2010/6]","DE LA FELD  HUBERT","VICEPRESIDENTE DEL DIRECTORIO","PRESIDENTE DEL DIRECTORIO","2010 Junio","2010 Junio"
