3,201409,Alicorp S.A.,PRIMA AFP S.A.,2015,6,532218.9372,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2015,7,481663.2553,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2015,8,438845.9807,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2015,9,477188.7835,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2015,10,516046.9608,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2015,11,518480.8674,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2015,12,508848.4381,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2016,1,450190.3684,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2016,2,478501.1236,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2016,3,488182.8517,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2016,4,499184.652,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2016,5,503811.9901,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2016,6,502165.4079,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2016,7,564102.9458,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2016,8,572990.8696,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2016,9,556650.358,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2016,10,587174.6009,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2016,11,557068.5823,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2016,12,554645.4519,Después
3,201409,Alicorp S.A.,PRIMA AFP S.A.,2017,2,1178097.272,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2014,8,565548.164,Antes
3,201409,Alicorp S.A.,PROFUTURO AFP,2014,9,582223.7504,Durante
3,201409,Alicorp S.A.,PROFUTURO AFP,2014,10,563516.3106,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2014,11,542423.7278,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2014,12,469892.6762,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2015,1,531817.8094,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2015,2,446814.0187,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2015,3,402258.1231,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2015,4,408553.1575,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2015,5,379814.1207,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2015,6,403462.7944,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2015,7,361970.72,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2015,8,320623.4605,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2015,9,345550.4788,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2015,10,375144.9643,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2015,11,382623.8886,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2015,12,387530.5721,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2016,1,345956.3238,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2016,2,374109.4121,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2016,3,503885.5287,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2016,4,523830.3898,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2016,5,538640.8663,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2016,6,546067.1037,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2016,7,604079.1404,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2016,8,624526.8967,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2016,9,613211.4959,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2016,10,640602.2551,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2016,11,612665.3019,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2016,12,610560.2038,Después
3,201409,Alicorp S.A.,PROFUTURO AFP,2017,2,1276550.832,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2015,6,7740.449049,Antes
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2015,7,35170.86048,Durante
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2015,8,36883.51708,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2015,9,35556.86872,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2015,10,70896.96573,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2015,11,38471.61213,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2015,12,55958.69608,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2016,1,32647.20606,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2016,2,17017.63551,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2016,3,27404.3396,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2016,4,14607.52483,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2016,5,20028.58584,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2016,6,19229.65623,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2016,7,18679.66795,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2016,8,20897.94079,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2016,9,18021.77477,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2016,10,34248.74936,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2016,11,22253.81465,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2016,12,55432.49335,Después
5,201507,BBVA Banco Continental,AFP HABITAT S.A.,2017,2,215184.6523,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2015,6,2290968.769,Antes
5,201507,BBVA Banco Continental,AFP INTEGRA.,2015,7,2148320.468,Durante
5,201507,BBVA Banco Continental,AFP INTEGRA.,2015,8,2153462.958,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2015,9,2319264.975,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2015,10,2527637.162,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2015,11,2627013.919,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2015,12,2552578.804,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2016,1,2033815.301,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2016,2,2240088.281,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2016,3,1989124.045,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2016,4,1993077.999,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2016,5,1811260.071,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2016,6,1507411.974,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2016,7,1722068.53,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2016,8,2540248.846,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2016,9,2365924.737,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2016,10,2278360.48,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2016,11,1171132.87,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2016,12,2158369.329,Después
5,201507,BBVA Banco Continental,AFP INTEGRA.,2017,2,5179747.832,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2015,6,1262457.391,Antes
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2015,7,989199.5913,Durante
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2015,8,1214374.691,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2015,9,647753.631,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2015,10,1071776.274,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2015,11,1061299.13,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2015,12,1035666.427,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2016,1,907173.4289,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2016,2,1020613.494,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2016,3,1130739.55,Después
5,201507,BBVA Banco Continental,PRIMA AFP S.A.,2016,4,1558270.543,Después
