"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA",2008-06-27,2010-03-19,"4 años, 6 meses, 24 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","GERENTE GENERAL","THE BANK OF NOVA SCOTIA",2008-06-27,2010-03-19,"4 años, 9 meses, 30 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2008-06-27,2010-03-19,"1 años, 2 meses, 28 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Crediscotia Financiera","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2008-07-17,2009-03-31,"0 años, 0 meses, 18 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2009-03-31,2010-03-19,"0 años, 9 meses, 4 días."
"GRADOS SMITH PEDRO LUIS TIRSO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP.WEALTH MANAGEMENT","THE BANK OF NOVA SCOTIA",2015-07-06,2016-09-27,"0 años, 0 meses, 14 días."
"HERNANDEZ - CLAUDIO RUBEN","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","DIRECTOR ALTERNO","THE BANK OF NOVA SCOTIA",2009-03-26,2010-03-19,"0 años, 8 meses, 27 días."
"MEEK  JAMES TULLY","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2015-07-06,2016-03-29,"2 años, 0 meses, 5 días."
"MEEK  JAMES TULLY","PROFUTURO AFP",DIRECTOR,"Crediscotia Financiera","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2015-07-06,2016-03-29,"0 años, 2 meses, 7 días."
"MEEK  JAMES TULLY","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2016-03-29,2017-03-23,"2 años, 8 meses, 28 días."
"MEEK  JAMES TULLY","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Crediscotia Financiera","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2016-03-29,2016-03-31,"0 años, 11 meses, 0 días."
"MEEK --- JAMES TULLY","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2017-03-27,"A la actualidad","0 años, 0 meses, 4 días."
"MEEK --- JAMES TULLY","PROFUTURO AFP",DIRECTOR,"Crediscotia Financiera","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2017-04-25,"A la actualidad","0 años, 0 meses, 29 días."
"MEEK --- JAMES TULLY","PROFUTURO AFP",DIRECTOR,"Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-03-31,2017-04-25,"0 años, 0 meses, 4 días."
"PARRA ERKEL LUIS","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","VICEP. FINANZAS","THE BANK OF NOVA SCOTIA",2008-06-27,2009-02-11,"2 años, 1 meses, 3 días."
"PARRA ERKEL LUIS","PROFUTURO AFP","DIRECTOR ALTERNO","Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2008-07-17,2009-03-27,"0 años, 0 meses, 18 días."
"PARRA ERKEL LUIS","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. FINANZAS","THE BANK OF NOVA SCOTIA",2008-06-23,2008-06-27,"2 años, 0 meses, 26 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA",2012-08-02,2016-03-29,"1 años, 4 meses, 2 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. ASES. LEGAL Y SEC. GRAL","THE BANK OF NOVA SCOTIA",2011-03-31,2012-08-02,"8 años, 0 meses, 10 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP",DIRECTOR,"Crediscotia Financiera","DIRECTOR ALTERNO","THE BANK OF NOVA SCOTIA",2011-03-31,2016-03-29,"2 años, 6 meses, 19 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","VICEP. ASES. LEGAL Y SEC. GRAL","THE BANK OF NOVA SCOTIA",2008-06-27,2011-03-31,"5 años, 3 meses, 6 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP","DIRECTOR ALTERNO","Crediscotia Financiera","DIRECTOR ALTERNO","THE BANK OF NOVA SCOTIA",2008-09-12,2011-03-31,"0 años, 2 meses, 16 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. ASES. LEGAL Y SEC. GRAL","THE BANK OF NOVA SCOTIA",2008-06-23,2008-06-27,"5 años, 2 meses, 29 días."
"ROSAS FERRECCIO YVAN VICENTE","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. CHIEF FINANCIAL OFFICER","THE BANK OF NOVA SCOTIA",2012-10-23,2015-12-31,"0 años, 0 meses, 8 días."
"ROSAS FERRECCIO YVAN VICENTE","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotia Sociedad Titulizadora S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2012-12-31,2016-03-29,"0 años, 2 meses, 8 días."
"ROSAS FERRECCIO YVAN VICENTE","PROFUTURO AFP","DIRECTOR SUPLENTE","Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2012-10-31,2016-03-29,"0 años, 0 meses, 8 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA",2008-06-23,2017-03-23,"1 años, 2 meses, 20 días."
"SANCHEZ CARRION TRONCON EDUARDO JOSE","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-03-27,"A la actualidad","0 años, 0 meses, 4 días."
"SANCHEZ CARRION TRONCON EDUARDO JOSE","PROFUTURO AFP",DIRECTOR,"Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-03-31,"A la actualidad","0 años, 0 meses, 4 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA",2012-10-23,2015-02-13,"0 años, 0 meses, 19 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP",DIRECTOR,"Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2012-10-23,2015-02-16,"4 años, 3 meses, 8 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","VICEP. MARKETING","THE BANK OF NOVA SCOTIA",2010-03-19,2011-03-31,"3 años, 9 meses, 23 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR ALTERNO","Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2010-03-19,2011-03-31,"1 años, 8 meses, 4 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. MARKETING","THE BANK OF NOVA SCOTIA",2011-03-31,2012-10-04,"4 años, 10 meses, 7 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA",2012-10-04,2012-10-23,"1 años, 6 meses, 3 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR SUPLENTE","Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2011-03-31,2012-10-23,"2 años, 8 meses, 16 días."
"SARDON DE TABOADA FRANCISCO JAVIER","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. SENIOR BANCA CORP. Y MC","THE BANK OF NOVA SCOTIA",2008-06-23,2009-07-31,"3 años, 7 meses, 22 días."
"SARDON DE TABOADA FRANCISCO JAVIER","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2008-06-23,2010-03-19,"1 años, 2 meses, 20 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA",2017-03-27,"A la actualidad","1 años, 11 meses, 26 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA",2017-03-27,"A la actualidad","1 años, 11 meses, 26 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2017-03-27,"A la actualidad","0 años, 11 meses, 27 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2017-03-27,"A la actualidad","1 años, 11 meses, 13 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA",2016-03-29,2017-03-27,"0 años, 11 meses, 28 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA",2016-03-29,2017-03-27,"0 años, 11 meses, 28 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2016-03-29,2017-03-27,"0 años, 0 meses, 1 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2016-03-29,2017-03-27,"0 años, 11 meses, 15 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Crediscotia Financiera","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2016-03-29,2016-03-31,"0 años, 11 meses, 0 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA",2015-04-01,2016-03-29,"0 años, 0 meses, 8 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEP.SENIOR & HEAD BCA.RETAIL","THE BANK OF NOVA SCOTIA",2015-03-24,2015-03-31,"0 años, 5 meses, 23 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA",2015-04-01,2016-03-29,"0 años, 0 meses, 8 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2016-03-28,2016-03-29,"1 años, 0 meses, 4 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA",2015-03-24,2016-03-28,"0 años, 0 meses, 0 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2015-04-14,2016-03-29,"0 años, 0 meses, 21 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Crediscotia Financiera","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2015-04-29,2016-03-29,"0 años, 1 meses, 5 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2015-03-31,2015-04-29,"0 años, 0 meses, 7 días."
"VIOLA STELLA ERNESTO MARIO","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2016-04-11,2017-01-30,"0 años, 0 meses, 13 días."
