"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","CHIEF OPERATING OFFICER (COO)","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-11-17,2012-06-19,"1 años, 7 meses, 29 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEP.SENIOR BCA CORP MERC CAP","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-03-22,2011-06-23,"0 años, 5 meses, 23 días."
"COATE - MICHAEL","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","VICEP. FINANZAS","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-03-22,2011-03-31,"0 años, 1 meses, 16 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. OPERACIONES Y ADMINIST.","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-03-22,2011-04-27,"3 años, 9 meses, 23 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEPRES.SENIOR OPER Y ADM.","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-04-27,2012-06-19,"1 años, 1 meses, 8 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP.SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-03-22,2012-06-19,"1 años, 3 meses, 5 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. MARKETING","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.09,99.986,2012-06-19,2012-07-10,"4 años, 10 meses, 7 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.09,99.986,2012-06-19,2012-07-10,"1 años, 2 meses, 20 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. ASES. LEGAL Y SEC. GRAL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.09,99.986,2012-06-19,2012-07-10,"8 años, 0 meses, 10 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","GERENTE GENERAL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.09,99.986,2012-06-19,2012-07-10,"6 años, 6 meses, 19 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.09,99.986,2012-06-19,2012-07-10,"6 años, 3 meses, 16 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","CHIEF OPERATING OFFICER (COO)","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.09,99.986,2012-06-19,2012-07-10,"1 años, 7 meses, 29 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEPRES.SENIOR OPER Y ADM.","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.09,99.986,2012-06-19,2012-07-10,"1 años, 1 meses, 8 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP.SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.09,99.986,2012-06-19,2012-07-10,"1 años, 3 meses, 5 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2015-03-24,2015-12-23,"0 años, 0 meses, 0 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2015-04-01,2015-12-23,"0 años, 0 meses, 8 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEP.SENIOR & HEAD BCA.RETAIL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2015-03-24,2015-03-31,"0 años, 5 meses, 23 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2015-04-01,2015-12-23,"0 años, 0 meses, 8 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2012-10-04,2012-10-23,"1 años, 6 meses, 3 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. MARKETING","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2012-07-10,2012-10-04,"4 años, 10 meses, 7 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2012-10-23,2015-02-13,"0 años, 0 meses, 19 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2012-07-10,2015-12-23,"1 años, 2 meses, 20 días."
"ROSAS FERRECCIO YVAN VICENTE","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. CHIEF FINANCIAL OFFICER","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2012-10-23,2015-12-23,"0 años, 0 meses, 8 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. ASES. LEGAL Y SEC. GRAL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2012-07-10,2012-08-02,"8 años, 0 meses, 10 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.11,99.986,2012-08-02,2015-12-23,"1 años, 4 meses, 2 días."
